id,code,name,parent_id:id,type,user_type:id,reconcile
413103,413103,Freight & Labor In - MBC CSD (Domestic),413100,other,account_type_expense,FALSE
413104,413104,Freight & Labor In - MBC Non-CSD (Domestic),413100,other,account_type_expense,FALSE
413105,413105,COGS Adjustment - MBC CSD (Domestic),413100,other,account_type_expense,FALSE
413106,413106,COGS Adjustment - MBC Non-CSD (Domestic),413100,other,account_type_expense,FALSE
414000,414000,Cost of Goods Sold - Air Soda,400000,view,account_type_view,FALSE
414100,414100,Cost of Goods Sold - Air Soda (Domestic),414000,other,account_type_expense,FALSE
414101,414101,Cost of Goods Sold - Air Soda (Domestic),414100,other,account_type_expense,FALSE
414102,414102,Freight & Labor In - Air Soda (Domestic),414100,other,account_type_expense,FALSE
414103,414103,COGS Adjustment - Air Soda (Domestic),414100,other,account_type_expense,FALSE
415000,415000,Cost of Goods Sold - AMT,400000,view,account_type_view,FALSE
415100,415100,Cost of Goods Sold - AMT (Domestic),415000,other,account_type_expense,FALSE
415101,415101,Cost of Goods Sold - AMT (Domestic),415100,other,account_type_expense,FALSE
415102,415102,Freight & Labor In - AMT (Domestic),415100,other,account_type_expense,FALSE
415103,415103,COGS Adjustment - AMT (Domestic),415100,other,account_type_expense,FALSE
500000,500000,Salaries & Wages,0,view,account_type_view,FALSE
510000,510000,Salaries & Wages - Management,500000,view,account_type_view,FALSE
510100,510100,Salaries - Regular Base,510000,other,account_type_expense,FALSE
510101,510101,Bonus Pay,510000,other,account_type_expense,FALSE
510102,510102,Incentive & comission,510000,other,account_type_expense,FALSE
510103,510103,Expat Allowance,510000,other,account_type_expense,FALSE
520000,520000,Salaries & Wages - Sales,500000,view,account_type_view,FALSE
520100,520100,Salaries - Regular Base,520000,other,account_type_expense,FALSE
520101,520101,Wages,520000,other,account_type_expense,FALSE
520102,520102,Bonus Pay,520000,other,account_type_expense,FALSE
520103,520103,Overtime Pay,520000,other,account_type_expense,FALSE
520104,520104,Incentive & comission,520000,other,account_type_expense,FALSE
520105,520105,Driving Allowance,520000,other,account_type_expense,FALSE
520106,520106,SSB Contribution,520000,other,account_type_expense,FALSE
530000,530000,Salaries & Wages - Supporting,500000,view,account_type_view,FALSE
530100,530100,Salaries - Regular Base,530000,other,account_type_expense,FALSE
530101,530101,Wages,530000,other,account_type_expense,FALSE
530102,530102,Bonus Pay,530000,other,account_type_expense,FALSE
530103,530103,Overtime Pay,530000,other,account_type_expense,FALSE
530104,530104,Incentive & comission,530000,other,account_type_expense,FALSE
530105,530105,Driving Allowance,530000,other,account_type_expense,FALSE
530106,530106,SSB Contribution,530000,other,account_type_expense,FALSE
600000,600000,Employee Benefits,0,view,account_type_view,FALSE
600100,600100,Maternity Allowance,600000,other,account_type_expense,FALSE
600101,600101,Birthday Allowance,600000,other,account_type_expense,FALSE
600102,600102,Long Service Bonus,600000,other,account_type_expense,FALSE
600103,600103,Medical Charges,600000,other,account_type_expense,FALSE
600104,600104,Funeral Subsidiary,600000,other,account_type_expense,FALSE
600105,600105,Entertainment (Staff),600000,other,account_type_expense,FALSE
600106,600106,Gift & Present (Staff),600000,other,account_type_expense,FALSE
600107,600107,Bonus Trip ,600000,other,account_type_expense,FALSE
600108,600108,Staff Uniform,600000,other,account_type_expense,FALSE
600109,600109,Other employee benefits,600000,other,account_type_expense,FALSE
700000,700000,"Selling, General, and Administrative Expenses",0,view,account_type_view,FALSE
710000,710000,Selling Expense,700000,view,account_type_view,FALSE
711000,711000,Promotion & Advertising Expense,710000,view,account_type_view,FALSE
711100,711100,Promotion Expense,711000,view,account_type_view,FALSE
711101,711101,Consumer Promotion,711100,other,account_type_expense,FALSE
711101-01,711101-01,Consumer Promotion (Nestle),711100,other,account_type_expense,FALSE
711101-02,711101-02,Consumer Promotion (Pocari),711100,other,account_type_expense,FALSE
711101-03,711101-03,Consumer Promotion (MBC),711100,other,account_type_expense,FALSE
711101-04,711101-04,Consumer Promotion (Air Soda),711100,other,account_type_expense,FALSE
711101-05,711101-05,Consumer Promotion (AMT),711100,other,account_type_expense,FALSE
711102,711102,Trade Promotion,711100,other,account_type_expense,FALSE
711102-01,711102-01,Trade Promotion (Nestle),711100,other,account_type_expense,FALSE
711102-02,711102-02,Trade Promotion (Pocari),711100,other,account_type_expense,FALSE
711102-03,711102-03,Trade Promotion (MBC),711100,other,account_type_expense,FALSE
711102-04,711102-04,Trade Promotion (Air Soda),711100,other,account_type_expense,FALSE
711102-05,711102-05,Trade Promotion (AMT),711100,other,account_type_expense,FALSE
711200,711200,Advertising Expense,711000,view,account_type_view,FALSE
712000,712000,Transportation Expense (Sales),710000,view,account_type_view,FALSE
712001,712001,Vehicle Taxes,712000,other,account_type_expense,FALSE
712002,712002,Vehicle Accessories,712000,other,account_type_expense,FALSE
712003,712003,Vehicle Repair & Maintenance,712000,other,account_type_expense,FALSE
712004,712004,Vehicle Fuel & Lubricant,712000,other,account_type_expense,FALSE
712005,712005,Vehicle Rental Expense,712000,other,account_type_expense,FALSE
713000,713000,Trip Expense,710000,view,account_type_view,FALSE
713100,713100,Trip Expense - Day Trip,713000,other,account_type_expense,FALSE
713200,713200,Trip Expense - Long Trip,713000,other,account_type_expense,FALSE
714000,714000,Area Dealer Expenses,710000,view,account_type_view,FALSE
714100,714100,Area Dealer Expenses (Nestle),714000,other,account_type_expense,FALSE
714101,714101,Area Dealer Expenses (Pocari),714000,other,account_type_expense,FALSE
714102,714102,Area Dealer Expenses (MBC),714000,other,account_type_expense,FALSE
714103,714103,Area Dealer Expenses (Air Soda),714000,other,account_type_expense,FALSE
714104,714104,Area Dealer Expenses (AMT),714000,other,account_type_expense,FALSE
715000,715000,Freight & Labor Out,710000,view,account_type_view,FALSE
715100,715100,Freight & Labor Out - Nestle ,715000,view,account_type_view,FALSE
715101,715101,Freight & Labor Out - Nestle F&B,715100,other,account_type_expense,FALSE
715102,715102,Freight & Labor Out - Nestle NIN,715100,other,account_type_expense,FALSE
715200,715200,Freight & Labor Out - Pocari,715000,view,account_type_view,FALSE
715300,715300,Freight & Labor Out - MBC,715000,view,account_type_view,FALSE
715301,715301,Freight & Labor Out - MBC CSD,715300,other,account_type_expense,FALSE
715302,715302,Freight & Labor Out - MBC Non-CSD,715300,other,account_type_expense,FALSE
715400,715400,Freight & Labor Out - Air Soda,715000,view,account_type_view,FALSE
715500,715500,Freight & Labor Out - AMT,715000,view,account_type_view,FALSE
716000,716000,Other Selling Expense,710000,view,account_type_view,FALSE
720000,720000,General Expense,700000,view,account_type_view,FALSE
721000,721000,Business Development,720000,view,account_type_view,FALSE
721100,721100,Entertainment (Bus. Development),721000,other,account_type_expense,FALSE
721101,721101,Gift & Present (Bus. Development),721000,other,account_type_expense,FALSE
721102,721102,Travel (Bus. Development),721000,other,account_type_expense,FALSE
721103,721103,Professional Fees (Bus. Development),721000,other,account_type_expense,FALSE
722000,722000,Donation,720000,view,account_type_view,FALSE
722100,722100,Cash Donation,722000,other,account_type_expense,FALSE
722101,722101,Product/Event Donation,722000,other,account_type_expense,FALSE
723000,723000,Training & Seminar,720000,view,account_type_view,FALSE
723100,723100,In-House Training ,723000,view,account_type_view,FALSE
723101,723101,Outside Training,723000,view,account_type_view,FALSE
723102,723102,Seminar,723000,view,account_type_view,FALSE
724000,724000,Procurement Expense,720000,view,account_type_view,FALSE
724100,724100,Import Expense,724000,other,account_type_expense,FALSE
724101,724101,FDA Expense,724000,other,account_type_expense,FALSE
725000,725000,License Expense,720000,view,account_type_view,FALSE
726000,726000,Recruitment Expense,720000,view,account_type_view,FALSE
730000,730000,Administrative Expense,700000,view,account_type_view,FALSE
731000,731000,Utilities,730000,view,account_type_view,FALSE
731100,731100,Internet,731000,other,account_type_expense,FALSE
731101,731101,Electricity,731000,other,account_type_expense,FALSE
731102,731102,Telecom,731000,other,account_type_expense,FALSE
731103,731103,CDC Tax,731000,other,account_type_expense,FALSE
732000,732000,Office Expense,730000,view,account_type_view,FALSE
732100,732100,Water Supplies,732000,other,account_type_expense,FALSE
732101,732101,Stationery & Office Supplies,732000,other,account_type_expense,FALSE
732102,732102,Printing,732000,other,account_type_expense,FALSE
732103,732103,Cleaning,732000,other,account_type_expense,FALSE
733000,733000,Other Administrative Expense,730000,view,account_type_view,FALSE
733100,733100,Insurance Premium,733000,view,account_type_view,FALSE
733200,733200,Professional Fees,733000,view,account_type_view,FALSE
733300,733300,Transportation Expense (Office),733000,view,account_type_view,FALSE
733301,733301,Vehicle Taxes,733300,other,account_type_expense,FALSE
733302,733302,Vehicle Accessories,733300,other,account_type_expense,FALSE
733303,733303,Vehicle Repair & Maintenance,733300,other,account_type_expense,FALSE
733304,733304,Vehicle Fuel & Lubricant,733300,other,account_type_expense,FALSE
733305,733305,Vehicle Rental Expense,733300,other,account_type_expense,FALSE
733400,733400,Property Expense,733000,view,account_type_view,FALSE
733401,733401,Office Rental ,733400,other,account_type_expense,FALSE
733402,733402,Warehouse Rental,733400,other,account_type_expense,FALSE
733403,733403,Office Building Repair & Maintenance,733400,other,account_type_expense,FALSE
733404,733404,Warehouse Repair & Maintenance,733400,other,account_type_expense,FALSE
733500,733500,Repair & Maintenance,733000,view,account_type_view,FALSE
733501,733501,Office Equipment ,733500,other,account_type_fixed_assets,FALSE
733502,733502,Office Furniture,733500,other,account_type_fixed_assets,FALSE
733503,733503,IT Hardware,733500,other,account_type_fixed_assets,FALSE
733600,733600,Travel Expense,733000,view,account_type_view,FALSE
733601,733601,Travel - Management,733600,other,account_type_expense,FALSE
733602,733602,Travel - Sales,733600,other,account_type_expense,FALSE
733603,733603,Travel - Supporting,733600,other,account_type_expense,FALSE
800000,800000,Depreciation Expense,0,view,account_type_view,FALSE
810000,810000,Depreciation - Building,800000,view,account_type_view,FALSE
810100,810100,Depreciation - Building,810000,other,account_type_expense,FALSE
810200,810200,Depreciation - Leasehold Improvement,810000,other,account_type_expense,FALSE
820000,820000,Depreciation - Vehicles,800000,view,account_type_view,FALSE
820100,820100,Depreciation - Car,820000,other,account_type_expense,FALSE
820200,820200,Depreciation - Motorcycle,820000,other,account_type_expense,FALSE
820300,820300,Depreciation - Bicycle,820000,other,account_type_expense,FALSE
820400,820400,Depreciation - Truck,820000,other,account_type_expense,FALSE
820500,820500,Depreciation - Forklift & Reach Truck,820000,other,account_type_expense,FALSE
830000,830000,Depreciation - Office Equipment,800000,view,account_type_view,FALSE
830100,830100,Depreciation - Office Equipment,830000,other,account_type_expense,FALSE
840000,840000,Depreciation - Furniture & Fixtures,800000,view,account_type_view,FALSE
840100,840100,Depreciation - Furniture & Fixtures,840000,other,account_type_expense,FALSE
840200,840200,Depreciation - Air Conditioner,840000,other,account_type_expense,FALSE
850000,850000,Depreciation - Computer & Accessories,800000,view,account_type_view,FALSE
850100,850100,Depreciation - Computer & Accessories,850000,other,account_type_expense,FALSE
860000,860000,Depreciation - Generator & Motor,800000,view,account_type_view,FALSE
860100,860100,Depreciation - Generator & Motor,860000,other,account_type_expense,FALSE
870000,870000,Depreciation - Warehouse Equipment & Accessories,800000,view,account_type_view,FALSE
870100,870100,Depreciation - Warehouse Equipment,870000,other,account_type_expense,FALSE
870200,870200,Depreciation - Warehouse Accessories,870000,other,account_type_expense,FALSE
880000,880000,Depreciation - Tools & Accessories,800000,view,account_type_view,FALSE
880100,880100,Depreciation - Tools & Accessories,880000,other,account_type_expense,FALSE
890000,890000,Depreciation - Computer Software,800000,view,account_type_view,FALSE
890100,890100,Depreciation - Computer Software,890000,other,account_type_expense,FALSE
900000,900000,Other Expenses,0,view,account_type_view,FALSE
910000,910000,Bad Debts,900000,view,account_type_view,FALSE
910100,910100,Bad Debts - Nestle,910000,other,account_type_expense,FALSE
910200,910200,Bad Debts - Pocari,910000,other,account_type_expense,FALSE
910300,910300,Bad Debts - MBC,910000,other,account_type_expense,FALSE
910400,910400,Bad Debts - Air Soda,910000,other,account_type_expense,FALSE
910500,910500,Bad Debts - Myanmar Lion,910000,other,account_type_expense,FALSE
920000,920000,Loss On Damaged Goods & Slow Moving,900000,view,account_type_view,FALSE
921000,921000,Loss On Damaged Goods ,920000,view,account_type_view,FALSE
921100,921100,Loss On Damaged Goods - Nestle,921000,other,account_type_expense,FALSE
921101,921101,Loss On Damaged Goods - Nestle F&B,921100,other,account_type_expense,FALSE
921102,921102,Loss On Damaged Goods - Nestle NIN,921100,other,account_type_expense,FALSE
921200,921200,Loss On Damaged Goods - Pocari,921000,other,account_type_expense,FALSE
921300,921300,Loss On Damaged Goods - MBC,921000,other,account_type_expense,FALSE
921301,921301,Loss On Damaged Goods - MBC CSD,921300,other,account_type_expense,FALSE
921302,921302,Loss On Damaged Goods - MBC Non-CSD,921300,other,account_type_expense,FALSE
921400,921400,Loss On Damaged Goods - Air Soda,921000,other,account_type_expense,FALSE
921500,921500,Loss On Damaged Goods - AMT,921000,other,account_type_expense,FALSE
922000,922000,Loss On Slow Moving,920000,view,account_type_view,FALSE
922100,922100,Loss On Slow Moving - Nestle,922000,other,account_type_expense,FALSE
922101,922101,Loss On Slow Moving - Nestle F&B,922100,other,account_type_expense,FALSE
922102,922102,Loss On Slow Moving - Nestle NIN,922100,other,account_type_expense,FALSE
922200,922200,Loss On Slow Moving - Pocari,922000,other,account_type_expense,FALSE
922300,922300,Loss On Slow Moving - MBC,922000,other,account_type_expense,FALSE
922301,922301,Loss On Slow Moving - MBC CSD,922300,other,account_type_expense,FALSE
922302,922302,Loss On Slow Moving - MBC Non-CSD,922300,other,account_type_expense,FALSE
922400,922400,Loss On Slow Moving - Air Soda,922000,other,account_type_expense,FALSE
922500,922500,Loss On Slow Moving - AMT,922000,other,account_type_expense,FALSE
930000,930000,Gain/Loss from Asset,900000,view,account_type_view,FALSE
940000,940000,Gain Or Loss on Exchange,900000,view,account_type_view,FALSE
941000,941000,Gain Or Loss on Exchange - Nestle,940000,other,account_type_expense,FALSE
942000,942000,Gain Or Loss on Exchange - Pocari,940000,other,account_type_expense,FALSE
943000,943000,Gain Or Loss on Exchange - Others,940000,other,account_type_expense,FALSE
950000,950000,Financing Cost,900000,view,account_type_view,FALSE
951000,951000,Financing Cost - Domestic,950000,other,account_type_expense,FALSE
952000,952000,Financing Cost - International,950000,other,account_type_expense,FALSE
960000,960000,Interest Expense,900000,view,account_type_view,FALSE
961000,961000,Interest Expense - Domestic,960000,other,account_type_expense,FALSE
962000,962000,Interest Expense - International,960000,other,account_type_expense,FALSE
970000,970000,Bank Charges,900000,view,account_type_view,FALSE
971000,971000,Bank Charges - Domestic,970000,other,account_type_expense,FALSE
972000,972000,Bank Charges - International,970000,other,account_type_expense,FALSE
980000,980000,Taxes,900000,view,account_type_view,FALSE
981000,981000,Corporate Income Tax,980000,other,account_type_expense,FALSE
982000,982000,Commercial Tax,980000,other,account_type_expense,FALSE
990000,990000,Miscellaneous,900000,view,account_type_view,FALSE
991000,991000,Fines & Penalties,990000,view,account_type_view,FALSE
992000,992000,BOD Personal Expense,990000,view,account_type_view,FALSE
992100,992100,43-Inyar Myaing Expense,992000,other,account_type_expense,FALSE
992200,992200,34-Inyar Myaing Expense,992000,other,account_type_expense,FALSE
992300,992300,Horse Stable Expense,992000,other,account_type_expense,FALSE
992400,992400,Nan Myint Building Expense,992000,other,account_type_expense,FALSE
992500,992500,Hmawbi Yard,992000,other,account_type_expense,FALSE
992600,992600,Ahlone Factory Expense,992000,other,account_type_expense,FALSE
992700,992700,Personal Expenses - Other,992000,other,account_type_expense,FALSE
